id;Edad;GENERO;NUMERO_HIJOS;PROFESION;SERVICIO;TIEMPO_PROPIETARIO;KILOMETRAJE_INSTALACION;EdadLicencia;RELACION_ASEGURADO;CILINDRAJE;CIUDAD;Min(Recorrido(Km));Min(Frenadas(Uni));Min(Arrancadas(Uni));Min(Aceleraciones(Uni));Min(ExcesoVelocidad(Min));Min(MaximaVelocidad(Km/h));Min(TiempoUso(Min));Min(UsoZona(Min));Min(FueraZona(Min));Min(Colision);Max(Recorrido(Km));Max(Frenadas(Uni));Max(Arrancadas(Uni));Max(Aceleraciones(Uni));Max(ExcesoVelocidad(Min));Max(MaximaVelocidad(Km/h));Max(TiempoUso(Min));Max(UsoZona(Min));Max(FueraZona(Min));Max(Colision);Mean(Recorrido(Km));Mean(Frenadas(Uni));Mean(Arrancadas(Uni));Mean(Aceleraciones(Uni));Mean(ExcesoVelocidad(Min));Mean(MaximaVelocidad(Km/h));Mean(TiempoUso(Min));Mean(UsoZona(Min));Mean(FueraZona(Min));Mean(Colision);MARCA;CLASE;TIPO;MODELO;SINIESTROS_2016;SINIESTROS_2017;SINIESTROS_2018
68028358;33.36;Femenino;1;Abogado;Particular;9;158.591;11.08;Asegurado;1500;BOGOTA;1;0;0;0;0;0;3;0;0;0;29;3;3;0;1;92.5;51;45;30;0;6.07;0.32;0.63;0;0.02;1.57;19.44;17.9;1.54;0;HYUNDAI;AUTOMOVIL;ACCENT;2000;0;0;0
43212754;44.33;Femenino;2;Publicidad-Animacion;Particular;3;161.878;38.34;Asegurado;1800;BOGOTA;2;0;0;0;0;0;10;10;0;0;31;1;0;2;7;118.4;40;40;19;0;8.95;0.26;0;0.16;0.37;6.23;23.95;22.26;1.68;0;JEEP;CAMIONETA PASAJ.;GRAND CHEROKEE [2];2000;0;0;0
35248788;56.97;Femenino;1;Contador Publico;Particular;12;162.228;9.52;Asegurado;1300;BOGOTA;1;0;0;0;0;0;3;3;0;0;14;9;1;0;1;98.05;49;49;0;0;3.79;0.24;0;0;0;0.11;15.99;15.99;0;0;MAZDA;AUTOMOVIL;323;1996;0;0;0
91354203;57.47;Femenino;0;Consultor-Negocios;Particular;6;164.031;23.44;Asegurado;2500;BOGOTA;1;0;0;0;0;0;6;6;0;0;18;1;0;2;0;0;43;43;0;0;5.22;0.17;0;0.17;0;0;18;18;0;0;NISSAN;AUTOMOVIL;SENTRA;1997;0;0;0
19903378;52.06;Femenino;1;Consultor-Negocios;Particular;10;164.547;14.22;Asegurado;1800;BOGOTA;0;0;0;0;0;0;0;0;0;0;14;3;0;2;0;0;31;31;23;1;4.81;0.15;0;0.34;0;0;15.18;14.35;0.82;0.01;NISSAN;AUTOMOVIL;SENTRA;1996;0;1;0
46118959;44.06;Masculino;2;Ingeniero;Particular;3;168.229;2.23;Asegurado;1300;BOGOTA;1;0;0;0;0;0;3;0;0;0;61;3;1;20;6;127.65;57;57;57;0;6.31;0.05;0;0.57;0.04;3.65;19.54;18.75;0.79;0;MAZDA;AUTOMOVIL;ALLEGRO;2000;1;0;0
56609752;27.4;Masculino;0;Arquitecto;Particular;1;171.472;2.25;Asegurado;1000;BOGOTA;1;0;0;0;0;0;4;0;0;0;131;23;0;30;4;120.25;56;40;52;1;11.1;1.26;0;0.63;0.25;17.82;21.92;12.69;9.23;0.01;CHEVROLET;AUTOMOVIL;ALTO;2000;1;0;1
93980695;51.46;Masculino;1;Servicios de Informatica;Particular;2;171.755;1.95;Conyugue;1800;BOGOTA;1;0;0;0;0;0;3;0;0;0;38;3;1;0;1;112.85;59;49;59;0;5.99;0.12;0;0;0.03;2.87;17.86;10.45;7.41;0;CHEVROLET;AUTOMOVIL;CORSA;1998;0;1;0
20088280;39.08;Masculino;0;Ingeniero;Particular;2;173.71;7.39;Asegurado;1300;BOGOTA;0;0;0;0;0;0;0;0;0;0;42;1;0;11;46;107.3;60;0;60;1;6.3;0.08;0;0.86;0.58;2.22;20.68;0;20.68;0;SKODA;AUTOMOVIL;FELICIA;1999;0;0;0
14730512;27.62;Masculino;0;Veterinario;Particular;1;176.52;1.02;Asegurado;1800;BOGOTA;0;0;0;0;0;0;0;0;0;0;37;40;5;12;4;118.4;60;57;55;2;6.57;2.99;0.1;2.34;0.1;5.3;24.4;23.02;1.38;0.04;RENAULT;AUTOMOVIL;R9;1997;0;1;0
34054226;70.93;Femenino;5;Publicidad-Animacion;Particular;11;180;3.21;Madre;1300;BOGOTA;1;0;0;0;0;0;6;6;0;0;13;1;0;0;1;90.65;44;44;0;0;4.7;0.1;0;0;0.05;4.53;17.65;17.65;0;0;MAZDA;AUTOMOVIL;ALLEGRO;1997;0;0;0
25617424;31.33;Femenino;1;Medico;Particular;3;182.267;1.36;Asegurado;1300;BOGOTA;1;0;0;0;0;0;4;0;0;0;31;1;0;0;1;98.05;57;47;43;0;5.45;0.09;0;0;0.03;2.59;19.13;17.25;1.88;0;RENAULT;AUTOMOVIL;TWINGO;1997;0;0;0
48707156;72.43;Masculino;2;Economista;Particular;2;183.6;14.73;Asegurado;1800;BOGOTA;1;0;0;0;0;0;3;0;0;0;37;3;3;10;1;112.85;57;57;44;0;5.52;0.2;0.01;0.31;0.01;0.81;21.18;21.07;0.11;0;AUDI;AUTOMOVIL;A4;1996;0;0;0
27596325;55.1;Femenino;2;Consultor-Negocios;Particular;3;189.501;12.7;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;16;20;21;8;0;0;55;55;0;2;5.05;1.68;5.34;1.49;0;0;21.56;21.56;0;0.05;NISSAN;AUTOMOVIL;SENTRA;1993;0;0;0
13375267;55.31;Masculino;0;Economista;Particular;8;189.685;3.24;Hijo;4000;BOGOTA;1;0;0;0;0;0;4;4;0;0;14;2;0;0;0;0;45;45;8;0;4.56;0.15;0;0;0;0;17.25;16.94;0.32;0;FORD;CAMPERO;EXPLORER [2];1999;0;0;1
95935540;65.43;Masculino;3;Consultor-Negocios;Particular;11;197.234;36.42;Asegurado;2600;BOGOTA;0;0;0;0;0;0;0;0;0;0;38;8;1;12;36;111;60;54;60;1;6.14;1.01;0;1.53;0.22;1.79;22.17;2.55;19.62;0;CHEVROLET;CAMPERO;RODEO;1997;0;0;0
27140625;49.07;Femenino;0;Medico;Particular;10;210;26.22;Asegurado;1800;BOGOTA;1;0;0;0;0;0;5;0;0;0;22;13;0;0;2;96.2;43;43;21;0;6.37;2;0;0;0.15;11.28;18.35;16.06;2.29;0;MAZDA;AUTOMOVIL;ALLEGRO;1995;0;0;0
8590457;49.18;Masculino;6;Abogado;Particular;2;211.98;1.2;Asegurado;1300;BOGOTA;1;0;0;0;0;0;1;0;0;0;45;2;1;16;3;109.15;59;57;58;1;6.44;0.04;0;0.09;0.01;1.01;21.65;19.14;2.51;0;MAZDA;AUTOMOVIL;323;1997;1;0;0
45184685;25.6;Masculino;0;Economista;Particular;2;214.589;4.42;Asegurado;2500;BOGOTA;1;0;0;0;0;0;3;0;0;0;86;3;1;0;32;118.4;59;44;59;0;12.5;0.28;0.01;0;0.72;10.51;24.81;13.45;11.36;0;KIA;AUTOMOVIL;PICANTO;2007;0;0;0
55231546;58;Masculino;2;Economista;Particular;4;215.526;36.17;Asegurado;1800;BOGOTA;1;0;0;0;0;0;7;5;0;0;18;6;12;2;1;94.35;52;52;11;0;7.55;0.72;2.9;0.14;0.07;6.44;25.03;24.34;0.69;0;MERCEDES BENZ;AUTOMOVIL;190 E;1985;0;0;0
17353665;51.92;Femenino;4;Economista;Particular;9;219.834;21.15;Asegurado;1600;BOGOTA;1;0;0;0;0;0;4;0;0;0;31;1;1;0;4;116.55;58;58;57;1;5.87;0.06;0.01;0;0.06;4.88;20.24;19.76;0.48;0.02;SUBARU;CAMIONETA PASAJ.;LEGACY [1];1993;0;0;0
504118;30.57;Masculino;0;Ingeniero;Particular;1;220;19.14;Asegurado;2600;BOGOTA;1;0;0;0;0;0;6;6;0;0;21;2;0;8;5;127.65;37;37;10;0;7.38;0.44;0;0.87;0.31;19.68;20.02;19.76;0.25;0;CHEVROLET;CAMPERO;TROOPER;1994;0;0;0
7122504;57.47;Femenino;1;Contador Publico;Particular;2;225.485;11.52;Asegurado;1200;BOGOTA;0;0;0;0;0;0;0;0;0;0;50;6;1;16;13;123.95;60;57;60;1;7.83;0.2;0;0.12;0.03;1.75;23.16;22.01;1.15;0.01;RENAULT;AUTOMOVIL;TWINGO;2007;0;0;0
14676637;38.99;Femenino;0;Contador Publico;Particular;2;235.289;7.6;Asegurado;1000;BOGOTA;1;0;0;0;0;0;2;0;0;0;29;7;7;14;5;111;60;60;37;1;6.03;0.21;0.01;1.7;0.02;1.01;21.33;21.09;0.24;0;CHEVROLET;AUTOMOVIL;SPARK [2];2007;0;0;0
46007550;60.81;Femenino;2;Ingeniero;Particular;4;240;3.21;Madre;1800;CALI;1;0;0;0;0;0;3;0;0;0;49;12;15;7;5;125.8;60;50;60;1;4.54;1.11;0.77;0.28;0.01;0.51;18.99;10.88;8.11;0;TOYOTA;CAMPERO;LAND CRUISER [LC 70];1993;0;0;0
95100650;39.02;Masculino;0;Economista;Particular;2;245.869;7.76;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;66;3;5;12;19;103.6;60;60;60;1;5.76;0.03;0.01;0.95;0.06;0.94;23.03;22.03;1;0;CHEVROLET;AUTOMOVIL;AVEO;2007;0;0;0
74267242;64.41;Femenino;2;Consultor-Negocios;Particular;6;245.877;0.08;Asegurado;1800;BOGOTA;2;0;0;0;0;0;9;9;0;0;13;0;0;7;0;0;40;40;7;0;4.47;0;0;2.05;0;0;18.79;18.37;0.42;0;CHEVROLET;AUTOMOVIL;CORSA EVOLUTION;2005;1;0;0
16214727;47.49;Masculino;2;Psicologo;Particular;3;253.245;2.6;Asegurado;1600;BOGOTA;1;0;0;0;0;0;3;0;0;0;70;4;0;23;7;123.95;60;54;60;1;7;0.08;0;1.29;0.06;4.2;20.91;15.53;5.39;0;NISSAN;AUTOMOVIL;SENTRA;2006;0;0;0
45730416;42.75;Femenino;1;Medico;Particular;3;253.564;2.82;Asegurado;1400;BOGOTA;0;0;0;0;0;0;0;0;0;0;40;2;1;13;4;123.95;59;59;54;1;6.86;0.02;0;0.91;0.04;3.93;19.94;13.24;6.7;0;CHEVROLET;AUTOMOVIL;CORSA EVOLUTION;2006;0;2;0
32860626;24.56;Masculino;0;Ingeniero;Particular;2;253.654;1.84;Hijo;1600;BOGOTA;1;0;0;0;0;0;4;0;4;0;34;44;1;3;1;101.75;58;0;58;1;5.42;4.91;0.02;0.08;0.03;3.44;22.47;0;22.47;0.02;CHEVROLET;AUTOMOVIL;CORSA;2006;0;1;0
28334999;50.39;Masculino;2;Medico;Particular;3;254.568;0.7;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;44;2;1;8;1;109.15;60;60;52;1;6.1;0.04;0;1.09;0;0.19;24.14;23.37;0.77;0;CHEVROLET;AUTOMOVIL;CORSA;1996;1;0;0
88306054;39.27;Masculino;2;Consultor-Negocios;Particular;3;254.568;0.71;Asegurado;2000;BOGOTA;0;0;0;0;0;0;0;0;0;0;46;4;1;35;2;120.25;60;60;60;1;8.34;0.1;0;2.59;0.02;2.01;32.91;28.95;3.97;0;CHEVROLET;AUTOMOVIL;CORSA;2005;0;0;0
45319525;60.27;Femenino;1;Economista;Particular;2;254.789;3.22;Madre;1800;CALI;1;0;0;0;0;0;5;0;0;0;19;10;6;20;1;90.65;50;32;50;0;5.39;0.18;0.05;0.85;0.01;0.76;18.3;1.92;16.39;0;CHEVROLET;AUTOMOVIL;SPRINT;1996;0;0;0
47510936;40.65;Masculino;2;Medico;Particular;2;254.875;21.86;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;77;3;1;12;36;127.65;60;60;60;1;6.78;0.06;0;1.48;0.17;2.78;22.92;21.17;1.75;0;RENAULT;AUTOMOVIL;SYMBOL;2006;0;0;0
63568271;71.4;Masculino;3;Ingeniero;Particular;8;254.891;22.21;Asegurado;1600;BOGOTA;2;0;0;0;0;0;6;6;0;0;14;0;0;2;1;96.2;39;39;0;0;4.63;0;0;0.16;0.13;11.79;14.41;14.41;0;0;RENAULT;AUTOMOVIL;MEGANE;2001;0;0;0
56821788;28.24;Femenino;0;Odontologo;Particular;2;255.689;0.72;Asegurado;1800;BOGOTA;1;0;0;0;0;0;4;0;0;0;43;1;1;31;4;107.3;60;60;60;1;8.01;0.01;0.01;2.41;0.11;6.68;22.52;21.76;0.75;0;CHEVROLET;AUTOMOVIL;AVEO;2009;2;0;0
46429234;49.74;Masculino;3;Ingeniero;Particular;1;256.42;17.84;Asegurado;1400;BOGOTA;1;0;0;0;0;0;2;0;0;0;78;5;19;29;39;129.5;60;60;57;1;7.37;0.3;2.73;0.93;0.09;4.8;24.06;23.65;0.42;0;CHEVROLET;AUTOMOVIL;OPTRA;2007;0;0;0
32735156;45.52;Masculino;1;Economista;Particular;3;256.898;0.73;Asegurado;1800;BOGOTA;1;0;0;0;0;0;2;0;0;0;43;3;1;11;12;112.85;60;60;59;1;6.35;0.05;0.01;1.79;0.02;0.76;24.21;23.14;1.07;0;CHEVROLET;AUTOMOVIL;AVEO;2008;0;0;0
15332774;24.38;Masculino;0;Ingeniero;Particular;2;256.986;0.72;Hijo;1800;BOGOTA;1;0;0;0;0;0;2;0;0;0;49;5;4;22;10;122.1;60;60;60;1;6.21;0.05;0.01;2.11;0.14;6.76;21.55;19.72;1.83;0;CHEVROLET;AUTOMOVIL;AVEO;2009;1;1;0
52402341;43.06;Masculino;1;Contador Publico;Particular;1;258.956;3.19;Padre;1800;BOGOTA;1;0;0;0;0;0;4;0;4;0;78;1;7;10;33;101.75;60;0;60;0;6.89;0.01;0.01;1.2;0.17;1.59;21.74;0;21.74;0;CHEVROLET;AUTOMOVIL;OPTRA;2008;0;0;0
88904501;53.35;Femenino;2;Disenhador Paginas web;Particular;1;258.965;3.19;Madre;2500;BOGOTA;1;0;0;0;0;0;7;4;0;0;13;2;0;0;1;109.15;33;33;4;0;5.65;0.33;0;0;0.14;14.07;18.02;17.86;0.16;0;CHEVROLET;AUTOMOVIL;CORSA EVOLUTION;2005;0;0;0
34733976;77.36;Femenino;2;Traductor;Particular;2;277.563;48.16;Asegurado;1800;BOGOTA;1;0;0;0;0;0;8;8;0;0;9;2;7;0;0;0;35;35;0;0;3.75;0.25;2.5;0;0;0;18.58;18.58;0;0;MERCEDES BENZ;AUTOMOVIL;200;1981;0;0;0
60281056;2.05;Femenino;0;Medico;Publico;1;323.546;2.05;Asegurado;2500;BOGOTA;2;0;0;0;0;0;8;0;0;0;22;0;0;5;3;96.2;48;24;37;0;8.28;0;0;1.12;0.28;11.32;20.64;3.84;16.8;0;KIA;AUTOMOVIL;PICANTO;2008;1;1;0
30133426;48.88;Masculino;3;Electricista;Particular;8;356.712;12.6;Asegurado;1800;BOGOTA;0;0;0;0;0;0;0;0;0;0;47;9;2;14;44;120.25;60;60;57;1;8.48;0.61;0.01;1.8;0.25;2.46;24.53;22.37;2.16;0;CHEVROLET;AUTOMOVIL;SPRINT;2001;1;0;0
23898274;40.4;Masculino;1;Publicidad-Animacion;Particular;7;359.433;2.34;Asegurado;1800;BOGOTA;1;0;0;0;0;0;3;0;0;0;38;16;1;0;0;0;60;4;60;0;5.52;0.96;0.01;0;0;0;20.73;0.01;20.72;0;CHEVROLET;AUTOMOVIL;SPRINT;1999;0;0;0
58470900;40.49;Femenino;0;Medico;Particular;7;442.545;11.74;Asegurado;1400;BOGOTA;0;0;0;0;0;0;0;0;0;0;38;6;2;10;4;99.9;60;6;60;1;8.74;0.18;0.05;1;0.09;3.64;21.24;0.06;21.18;0.01;CHEVROLET;AUTOMOVIL;CORSA;2002;1;0;0
3916460;62.11;Femenino;2;Decorador-Disenhador y Dibujante;Particular;3;452.648;20.08;Asegurado;1400;BOGOTA;1;0;0;0;0;0;0;0;0;0;93;2;1;27;15;120.25;58;5;58;0;5.86;0.07;0;0.1;0.22;3.79;19.99;0;19.99;0;CHEVROLET;AUTOMOVIL;OPTRA;2005;0;0;0
22063769;33.37;Masculino;0;Psicologo;Particular;2;453.455;10.35;Asegurado;1600;BOGOTA;0;0;0;0;0;0;0;0;0;0;45;2;0;6;13;101.75;57;32;57;1;7.47;0.12;0;0.44;0.39;8.03;17.4;1.95;15.45;0.02;RENAULT;AUTOMOVIL;MEGANE;2003;0;0;0
27133547;52.85;Femenino;3;Odontologo;Particular;4;470.101;14.81;Asegurado;1400;BOGOTA;1;0;0;0;0;0;2;0;0;0;24;2;1;15;0;0;59;58;32;0;4.14;0.08;0;1.33;0;0;19.48;19.23;0.26;0;RENAULT;AUTOMOVIL;CLIO II;2003;0;0;0
85740121;39.52;Masculino;3;Abogado;Particular;2;;24.66;Asegurado;1800;BOGOTA;1;0;0;0;0;0;2;0;0;0;71;19;1;12;28;125.8;59;58;59;0;11.03;1.01;0.01;0.29;0.9;14.85;24.61;8.63;15.98;0;CHEVROLET;CAMPERO;GRAND VITARA;2008;0;0;0
96408245;34.44;Masculino;0;Consultor-Negocios;Particular;0;;13.58;Asegurado;2000;BOGOTA;1;0;0;0;0;0;3;0;0;0;37;4;1;62;10;127.65;60;7;60;0;7.11;0.12;0;7.11;0.42;34.3;21.46;0.01;21.45;0;BMW;CAMPERO;X5;2005;0;0;0
27283037;32.65;Femenino;0;Publicidad-Animacion;Particular;3;;12.62;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;30;2;0;9;3;99.9;60;60;59;1;4.59;0.13;0;1;0;0.14;18.26;17.55;0.71;0;CHEVROLET;AUTOMOVIL;CORSA;2007;0;0;0
64179630;65.41;Masculino;1;Internet;Publico;8;;45.39;Asegurado;1500;BOGOTA;0;0;0;0;0;0;0;0;0;0;43;2;1;28;4;118.4;60;60;60;1;13.88;0.03;0.01;1.73;0.01;0.67;46.76;43.67;3.09;0;HYUNDAI;AUTOMOVIL;ACCENT VERNA;2003;0;0;0
20165594;44.15;Masculino;0;Abogado;Particular;6;;23.71;Asegurado;1800;BOGOTA;1;0;0;0;0;0;3;0;3;0;79;11;9;35;58;129.5;60;0;60;0;12.25;0.16;0.04;1.64;6.84;26.45;24.46;0;24.46;0;MAZDA;AUTOMOVIL;323;1992;0;0;0
3894031;56.19;Femenino;3;Consultor-Negocios;Particular;7;;15.07;Asegurado;1400;BOGOTA;1;0;0;0;0;0;0;0;0;0;54;3;1;6;14;129.5;58;46;58;0;18.81;0.14;0.03;0.46;3.01;41.16;28.46;13.86;14.6;0;RENAULT;AUTOMOVIL;MEGANE;2002;0;1;0
11129958;34.94;Femenino;1;Ingeniero;Particular;4;;17.78;Asegurado;2500;CALI;0;0;0;0;0;0;0;0;0;0;73;18;5;14;56;118.4;60;56;60;1;8.06;0.09;0.01;1.34;1.25;6.97;18.02;11.99;6.03;0;RENAULT;AUTOMOVIL;SYMBOL;2003;0;0;0
38836412;50.5;Masculino;1;Economista;Particular;16;;2.96;Hermano;1800;BOGOTA;1;0;0;0;0;0;3;0;0;0;37;6;0;8;1;114.7;52;51;33;0;8.34;0.68;0;0.96;0.04;3.7;23.35;20.96;2.39;0;CHEVROLET;AUTOMOVIL;SPRINT;1990;0;0;0
35090787;26.16;Femenino;1;Servicios de Informatica;Particular;1;;22.16;Asegurado;1000;BOGOTA;0;0;0;0;0;0;0;0;0;0;59;10;6;11;48;112.85;60;0;60;2;8.03;0.52;0.03;1.07;0.26;0.83;24.16;0;24.16;0.01;CHEVROLET;AUTOMOVIL;SPARK [2];2007;0;0;0
97805164;61.29;Masculino;1;Disenhador Paginas web;Particular;1;;11.89;Asegurado;2000;BOGOTA;1;0;0;0;0;0;4;0;0;0;66;3;1;7;22;111;60;60;59;0;8.77;0.33;0.02;0.48;0.39;4.76;22.92;13.73;9.19;0;PEUGEOT;AUTOMOVIL;307;2008;0;0;1
60825537;45.21;Femenino;2;Internet;Particular;1;;25.9;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;59;82;17;8;19;129.5;58;51;58;1;8.02;2.21;1.58;0.15;0.41;15.38;21.1;6.56;14.54;0.01;CHEVROLET;AUTOMOVIL;AVEO;2007;0;0;1
20821962;33.68;Masculino;0;Ingeniero;Particular;1;;12.5;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;81;20;3;18;29;127.65;60;60;60;2;6.35;0.77;0;0.76;0.18;6.02;19.89;4.64;15.25;0;CHEVROLET;AUTOMOVIL;CORSA;2006;0;0;0
10153331;40.43;Femenino;1;Profesor;Particular;2;;19.41;Asegurado;1400;BOGOTA;1;0;0;0;0;0;3;0;0;0;63;1;1;7;11;112.85;60;60;57;0;5.19;0.01;0;1;0.03;0.62;20.16;18.25;1.92;0;RENAULT;AUTOMOVIL;LOGAN;2007;0;0;0
4025641;84.34;Masculino;3;Ingeniero;Particular;14;;30.41;Asegurado;1500;BOGOTA;0;0;0;0;0;0;0;0;0;0;28;10;0;3;4;105.45;56;56;40;1;5.77;0.37;0;0.12;0.03;2.14;18.29;16.34;1.95;0.01;DAEWOO;AUTOMOVIL;CIELO;1995;0;0;0
87642998;26.09;Masculino;0;Contador Publico;Particular;1;;20.09;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;82;1;1;10;14;127.65;60;60;60;1;6.3;0.05;0;0.99;0.12;4.34;22.54;21.58;0.96;0;CHEVROLET;AUTOMOVIL;AVEO;2008;0;0;0
45831437;39.26;Femenino;2;Internet;Particular;2;;22.04;Asegurado;1600;BOGOTA;1;0;0;0;0;0;6;0;6;0;26;5;0;2;7;99.9;44;0;44;0;7.57;0.71;0;0.29;0.57;9.43;18.14;0;18.14;0;RENAULT;AUTOMOVIL;LOGAN;2007;0;0;0
58903780;38.85;Masculino;1;Ingeniero;Particular;1;;6.4;Asegurado;2500;BOGOTA;1;0;0;0;0;0;2;0;0;0;82;3;0;16;44;122.1;60;60;60;0;9.52;0.06;0;1.32;0.92;8.26;24.92;19.89;5.04;0;CHEVROLET;AUTOMOVIL;CORSA EVOLUTION;2004;0;0;0
577237;36.36;Femenino;0;Medico;Particular;1;;8.6;Asegurado;1400;BOGOTA;0;0;0;0;0;0;0;0;0;0;59;4;5;26;28;118.4;59;59;49;2;10.02;0.07;0.01;2.19;1.13;30.49;23.78;18.14;5.63;0;RENAULT;AUTOMOVIL;LOGAN;2007;0;0;0
42067401;44.55;Masculino;2;Ingeniero;Particular;3;;10.92;Asegurado;1400;BOGOTA;1;0;0;0;0;0;3;0;0;0;135;4;0;0;24;125.8;60;56;60;1;10.32;0.19;0;0;0.55;13.91;23.61;17.46;6.15;0;RENAULT;AUTOMOVIL;MEGANE;2006;0;0;0
42604774;43.07;Femenino;0;Ingeniero;Particular;2;;8.35;Asegurado;2500;BOGOTA;1;0;0;0;0;0;2;0;0;0;56;3;0;0;1;122.1;56;52;48;1;6.24;0.16;0;0;0.01;0.94;20.09;18.49;1.6;0;CHEVROLET;AUTOMOVIL;CORSA;2006;0;0;0
27127295;46.78;Femenino;1;Oftalmologo y Optometra;Particular;2;;7.67;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;51;2;2;11;19;122.1;60;59;60;1;6.03;0.11;0;1.33;0.2;4.97;21.58;19.91;1.67;0;CHEVROLET;AUTOMOVIL;CORSA;2005;0;0;0
59232259;37.44;Masculino;0;Abogado;Particular;2;;15.42;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;62;3;1;0;9;129.5;60;60;49;1;6.95;0.14;0;0;0.12;9.42;18.46;18;0.46;0.01;CHEVROLET;AUTOMOVIL;AVEO;2007;0;0;0
15984506;56.93;Masculino;3;Medico;Particular;1;;11.76;Asegurado;2200;BOGOTA;1;0;0;0;0;0;4;2;0;0;22;15;14;0;1;129.5;50;50;11;0;8.45;2.13;2.64;0;0.04;3.92;24.19;23.16;1.03;0;CHEVROLET;CAMIONETA PASAJ.;ESTEEM;2002;0;0;0
84960247;40.75;Masculino;3;Profesor;Particular;3;;0.34;Asegurado;1800;MEDELLIN;0;0;0;0;0;0;0;0;0;0;20;12;1;8;2;101.75;60;60;29;1;5.3;0.17;0.01;1.26;0.06;5.56;20.22;18.79;1.43;0;CHEVROLET;AUTOMOVIL;CORSA;2004;0;0;1
77918171;52.58;Femenino;2;Contador Publico;Particular;4;;23.99;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;86;5;1;35;47;118.4;60;60;60;1;5.85;0.09;0;1.2;0.11;1.33;21.89;20.11;1.78;0;CHEVROLET;AUTOMOVIL;CORSA EVOLUTION;2005;0;1;0
43778161;45.61;Femenino;0;Consultor-Negocios;Particular;2;;17.59;Asegurado;1000;BOGOTA;1;0;0;0;0;0;4;4;0;0;10;7;11;0;0;0;27;27;0;0;4.06;0.53;3.27;0;0;0;12.81;12.81;0;0;CHEVROLET;AUTOMOVIL;SWIFT;1993;0;0;0
13297936;2.07;Masculino;2;Consultor-Negocios;Particular;2;;2.07;Asegurado;1400;BOGOTA;0;0;0;0;0;0;0;0;0;0;66;3;1;0;12;123.95;58;46;58;1;6.64;0.18;0;0;0.07;1.72;19.23;18.49;0.74;0;RENAULT;AUTOMOVIL;MEGANE;2005;1;0;0
49591754;31.89;Masculino;1;Ingeniero;Particular;1;;18.35;Asegurado;1800;BOGOTA;0;0;0;0;0;0;0;0;0;0;85;8;8;22;43;125.8;60;60;60;2;14.51;0.23;0.03;2.35;2.7;31.82;27.67;15.74;11.93;0;CHEVROLET;AUTOMOVIL;SPRINT;2000;1;0;0
56100643;65.82;Masculino;4;Electricista;Particular;7;;38.52;Asegurado;1800;BOGOTA;0;0;0;0;0;0;0;0;0;0;41;2;1;9;36;120.25;60;0;60;1;5.29;0.07;0;0.6;1.38;5.66;21.13;0;21.13;0;CHEVROLET;AUTOMOVIL;SPRINT;2002;0;0;0
11745253;27.44;Femenino;1;Economista;Particular;2;;4.67;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;43;25;1;22;3;109.15;60;59;42;1;6.18;0.15;0;1.22;0.01;0.45;19.16;18.12;1.05;0;HYUNDAI;AUTOMOVIL;ACCENT VERNA;2007;0;0;0
98643641;48.67;Femenino;2;Contador Publico;Publico;2;;2.4;Asegurado;1000;BOGOTA;0;0;0;0;0;0;0;0;0;0;47;8;1;0;7;114.7;60;0;60;2;11.09;0.45;0;0;0.08;4.78;26.97;0;26.97;0.01;CHEVROLET;AUTOMOVIL;SPARK [1];2007;0;0;0
56832064;21.99;Masculino;2;Electricista;Particular;2;;21.33;Asegurado;1300;BOGOTA;1;0;0;0;0;0;5;0;0;0;26;3;1;0;0;0;53;53;23;0;7.2;0.24;0;0;0;0;19.8;19.66;0.15;0;MAZDA;AUTOMOVIL;ALLEGRO;2002;0;0;0
79126331;51.93;Femenino;3;Profesor;Particular;5;;13.44;Asegurado;2400;BOGOTA;1;0;0;0;0;0;6;0;0;0;36;1;1;10;4;114.7;44;41;25;0;10;0.06;0.02;1.54;0.42;23.35;20.2;11.96;8.24;0;NISSAN;CAMIONETA PASAJ.;PATHFINDER;1998;2;0;0
40415129;15.12;Masculino;0;Ingeniero;Particular;13;;1.38;Asegurado;4500;BOGOTA;1;0;0;0;0;0;2;0;0;0;47;0;1;14;4;111;60;18;60;0;6.19;0;0;1.25;0.02;1.27;27.45;0.03;27.41;0;NISSAN;CAMPERO;PATROL;1999;0;0;0
72419083;61.83;Masculino;3;Abogado;Particular;2;;2.28;Asegurado;4000;BOGOTA;1;0;0;0;0;0;5;5;0;0;21;10;1;4;1;114.7;46;46;11;0;5.83;1.28;0.09;1.11;0.04;4.76;17.64;17.02;0.62;0;FORD;CAMPERO;EXPLORER;2003;0;0;0
